"","region","year","value","age"
"4235","г. Электросталь",1964,1.42953967024455,38
"4236","г. Юбилейный",1964,1.85456320156174,38
"4237","Дмитровский район",1964,1.44726871943239,38
"4238","Домодедовский район",1964,1.49135476416457,38
"4239","Егорьевский район",1964,1.42514330025464,38
"4240","Зарайский район",1964,1.5529950619051,38
"4241","Истринский район",1964,1.43430666469272,38
"4242","Каширский район",1964,1.39743755290607,38
"4243","Клинский район",1964,1.40223092965936,38
"4244","Коломенский район",1964,1.27471318953236,38
"4245","Красногорский район",1964,1.5462305956556,38
"4246","Ленинский район",1964,1.5671848087269,38
"4247","Лотошинский район",1964,1.26313436172591,38
"4248","Луховицкий район",1964,1.39733657724566,38
"4249","Люберецкий район",1964,1.51900929378286,38
"4250","Можайский район",1964,1.38234893333535,38
"4251","Мытищинский район",1964,1.4471063315664,38
"4252","Наро-Фоминский район",1964,1.52887914224511,38
"4253","Ногинский район",1964,1.41571216343322,38
"4254","Одинцовский район",1964,1.6172741105717,38
"4255","Озёрский район",1964,1.49325219057279,38
"4256","Орехово-Зуевский район",1964,1.43821742066171,38
"4257","Павлово-Посадский район",1964,1.3193364947561,38
"4258","пгт. Восход",1964,1.60142348754448,38
"4259","пгт. Молодёжный",1964,1.16747181964573,38
"4260","пгт. Приокск",1964,0.859273670557717,38
"4261","Подольский район",1964,1.4324968419956,38
"4262","Пушкинский район",1964,1.36200134888717,38
"4263","Раменский район",1964,1.4037628643447,38
"4264","Рузский район",1964,1.4760147601476,38
"4265","Сельские населенные пункты, подчиненные администрации г. Звенигород",1964,1.34884384813017,38
"4266","Сельские населенные пункты, подчиненные администрации г. Королёв",1964,1.53697061378369,38
"4267","Сельские населенные пункты, подчиненные администрации г. Щербинка",1964,1.39248704663212,38
"4268","Сергиево-Посадский район",1964,1.42136998878795,38
"4269","Серебряно-Прудский район",1964,1.42334282228548,38
"4270","Серпуховский район",1964,1.44966765917772,38
"4271","Солнечногорский район",1964,1.47999208912914,38
"4272","Ступинский район",1964,1.38555081249776,38
"4273","Талдомский район",1964,1.4490556229423,38
"4274","Химкинский район",1964,1.4906853905874,38
"4275","Чеховский район",1964,1.63381742738589,38
"4276","Шатурский район",1964,1.30758942545744,38
"4277","Шаховской район",1964,1.39421401185082,38
"4278","Щёлковский район",1964,1.40831682375778,38
"4279","Балашихинский район",1965,1.4403315805185,37
"4280","Волоколамский район",1965,1.27920824606792,37
"4281","Воскресенский район",1965,1.48128571900499,37
"4282","г. Бронницы",1965,1.43147041079362,37
"4283","г. Дзержинский",1965,1.47610405323654,37
"4284","г. Долгопрудный",1965,1.23283036741322,37
"4285","г. Дубна",1965,1.40189998680565,37
"4286","г. Железнодорожный",1965,1.40841218618389,37
"4287","г. Жуковский",1965,1.3311248305978,37
"4288","г. Ивантеевка",1965,1.38660721270437,37
"4289","г. Климовск",1965,1.37703112090333,37
"4290","г. Коломна",1965,1.26061424790472,37
"4291","г. Красноармейск",1965,1.2872052570545,37
"4292","г. Краснознаменск",1965,1.87424646523693,37
"4293","г. Лобня",1965,1.45697421559491,37
"4294","г. Лыткарино",1965,1.37083852590351,37
"4295","г. Орехово-Зуево",1965,1.31234682387229,37
"4296","г. Подольск",1965,1.3346741529093,37
"4297","г. Протвино",1965,1.40536644860849,37
"4298","г. Пущино",1965,1.34761401920853,37
"4299","г. Реутов",1965,1.56511649371712,37
"4300","г. Рошаль",1965,1.32512802084269,37
"4301","г. Серпухов",1965,1.36708781242393,37
"4302","г. Троицк",1965,1.48736506378803,37
"4303","г. Фрязино",1965,1.29070614859422,37
"4304","г. Электросталь",1965,1.30643465751909,37
"4305","г. Юбилейный",1965,1.40231006995282,37
"4306","Дмитровский район",1965,1.36805125025832,37
"4307","Домодедовский район",1965,1.45586596789502,37
"4308","Егорьевский район",1965,1.33397604501776,37
"4309","Зарайский район",1965,1.30966864667573,37
"4310","Истринский район",1965,1.39424709785856,37
"4311","Каширский район",1965,1.30848362243361,37
"4312","Клинский район",1965,1.35483157429059,37
"4313","Коломенский район",1965,1.29720812817116,37
"4314","Красногорский район",1965,1.38583041078759,37
"4315","Ленинский район",1965,1.5204031726455,37
"4316","Лотошинский район",1965,1.19047619047619,37
"4317","Луховицкий район",1965,1.26448556245598,37
"4318","Люберецкий район",1965,1.41416848627216,37
"4319","Можайский район",1965,1.29907490120672,37
"4320","Мытищинский район",1965,1.3480565563332,37
"4321","Наро-Фоминский район",1965,1.45822853493249,37
"4322","Ногинский район",1965,1.39197777758243,37
"4323","Одинцовский район",1965,1.55133685964785,37
"4324","Озёрский район",1965,1.32138731580875,37
"4325","Орехово-Зуевский район",1965,1.39010803511141,37
"4326","Павлово-Посадский район",1965,1.27506345801932,37
"4327","пгт. Восход",1965,1.83867141162515,37
"4328","пгт. Молодёжный",1965,1.40901771336554,37
"4329","пгт. Приокск",1965,1.26459143968872,37
"4330","Подольский район",1965,1.37649923817213,37
"4331","Пушкинский район",1965,1.31891189768441,37
"4332","Раменский район",1965,1.32763286773342,37
"4333","Рузский район",1965,1.35780578585007,37
"4334","Сельские населенные пункты, подчиненные администрации г. Звенигород",1965,1.45589494718812,37
"4335","Сельские населенные пункты, подчиненные администрации г. Королёв",1965,1.36678701640972,37
"4336","Сельские населенные пункты, подчиненные администрации г. Щербинка",1965,1.31692573402418,37
"4337","Сергиево-Посадский район",1965,1.29424124444915,37
"4338","Серебряно-Прудский район",1965,1.24847498983327,37
"4339","Серпуховский район",1965,1.2902643688532,37
"4340","Солнечногорский район",1965,1.411596018195,37
"4341","Ступинский район",1965,1.34609176023245,37
"4342","Талдомский район",1965,1.44255761566453,37
"4343","Химкинский район",1965,1.395596940935,37
"4344","Чеховский район",1965,1.46284770247426,37
"4345","Шатурский район",1965,1.26490424290715,37
"4346","Шаховской район",1965,1.30271871732311,37
"4347","Щёлковский район",1965,1.36879390046227,37
"4348","Балашихинский район",1966,1.37029552917403,36
"4349","Волоколамский район",1966,1.22171574062667,36
"4350","Воскресенский район",1966,1.43041194542632,36
"4351","г. Бронницы",1966,1.31081006965392,36
"4352","г. Дзержинский",1966,1.32607380520266,36
"4353","г. Долгопрудный",1966,1.41416875296028,36
"4354","г. Дубна",1966,1.24356775300172,36
"4355","г. Железнодорожный",1966,1.31087166584623,36
"4356","г. Жуковский",1966,1.24378858605632,36
"4357","г. Ивантеевка",1966,1.23406086208245,36
