"","region","year","value","age"
"2086","Сельские населенные пункты, подчиненные администрации г. Дзержинска",1937,1.34659697633901,65
"2087","Сельские населенные пункты, подчиненные администрации г. Кулебаки",1937,1.24980791886493,65
"2088","Семеновский район",1937,1.46917534027222,65
"2089","Сергачский район",1937,1.70293812844859,65
"2090","Сеченовский район",1937,1.46150795898714,65
"2091","Сокольский район",1937,1.36603539273518,65
"2092","Сосновский район",1937,1.71884310400147,65
"2093","Спасский район",1937,2.06516066502647,65
"2094","Тонкинский район",1937,1.14120097817227,65
"2095","Тоншаевский район",1937,0.997328584149599,65
"2096","Уренский район",1937,1.10386352232815,65
"2097","Чкаловский район",1937,1.62142969859555,65
"2098","Шарангский район",1937,1.04585679806919,65
"2099","Шатковский район",1937,1.38691322901849,65
"2100","Шахунский район",1937,1.13885932936355,65
"2101","Ардатовский район",1938,1.06195279470022,64
"2102","Арзамасский район",1938,1.42558200366205,64
"2103","Балахнинский район",1938,1.4853747714808,64
"2104","Богородский район",1938,1.44161303034283,64
"2105","Большеболдинский район",1938,1.38291333743085,64
"2106","Большемурашкинский район",1938,1.58511928831379,64
"2107","Борский район",1938,1.47977638934561,64
"2108","Бутурлинский район",1938,1.35474774719549,64
"2109","Вадский район",1938,1.15874855156431,64
"2110","Варнавинский район",1938,1.22376136653353,64
"2111","Вачский район",1938,1.77222794370065,64
"2112","Ветлужский район",1938,1.09038430701801,64
"2113","Вознесенский район",1938,1.26511533380754,64
"2114","Володарский район",1938,1.14204139900071,64
"2115","Воротынский район",1938,1.69420913761977,64
"2116","Воскресенский район",1938,1.5400616024641,64
"2117","Выксунский район",1938,1.40591571297585,64
"2118","Гагинский район",1938,1.82712112152016,64
"2119","г. Арзамас",1938,1.11177801375871,64
"2120","г. Балахна",1938,1.4478273825174,64
"2121","г. Богородск",1938,1.6396714953804,64
"2122","г. Бор",1938,1.30608275769566,64
"2123","г. Выкса",1938,1.09818701670024,64
"2124","г. Городец",1938,1.30895818256191,64
"2125","г. Кстово",1938,1.31195335276968,64
"2126","г. Нижний Новгород",1938,1.31880997199394,64
"2127","Городецкий район",1938,1.43124603506166,64
"2128","г. Павлово",1938,1.50303855015541,64
"2129","г. Саров",1938,1.33570584034745,64
"2130","Дальнеконстантиновский район",1938,1.37685267676359,64
"2131","Дивеевский район",1938,1.50980505582229,64
"2132","Княгининский район",1938,1.35796620874783,64
"2133","Ковернинский район",1938,1.3152967609062,64
"2134","Краснобаковский район",1938,1.28052280655274,64
"2135","Краснооктябрьский район",1938,1.37669296026194,64
"2136","Кстовский район",1938,1.36020800653244,64
"2137","Кулебакский район",1938,1.08221428976146,64
"2138","Лукояновский район",1938,1.43440233236152,64
"2139","Лысковский район",1938,1.61449520586576,64
"2140","Навашинский район",1938,1.55807365439093,64
"2141","Павловский район",1938,1.75584704004442,64
"2142","Первомайский район",1938,1.34484774884181,64
"2143","Перевозский район",1938,1.33109619686801,64
"2144","Пильнинский район",1938,1.64232854485734,64
"2145","Починковский район",1938,1.62799679153917,64
"2146","Сельские населенные пункты, подчиненные администрации г. Дзержинска",1938,1.35221716405328,64
"2147","Сельские населенные пункты, подчиненные администрации г. Кулебаки",1938,1.3650565999078,64
"2148","Семеновский район",1938,1.43114491593275,64
"2149","Сергачский район",1938,1.51527882810968,64
"2150","Сеченовский район",1938,1.28590041352745,64
"2151","Сокольский район",1938,1.3163613784539,64
"2152","Сосновский район",1938,1.74634459366549,64
"2153","Спасский район",1938,1.75948706478789,64
"2154","Тонкинский район",1938,0.941943664523141,64
"2155","Тоншаевский район",1938,1.09231225883051,64
"2156","Уренский район",1938,1.18226292022077,64
"2157","Чкаловский район",1938,1.61748461417074,64
"2158","Шарангский район",1938,1.11167995319242,64
"2159","Шатковский район",1938,1.38691322901849,64
"2160","Шахунский район",1938,1.02112436887269,64
"2161","Ардатовский район",1939,1.16515196910683,63
"2162","Арзамасский район",1939,1.44302031563345,63
"2163","Балахнинский район",1939,1.42062766605728,63
"2164","Богородский район",1939,1.41862603441482,63
"2165","Большеболдинский район",1939,1.29071911493546,63
"2166","Большемурашкинский район",1939,1.3829357056207,63
"2167","Борский район",1939,1.52362161569659,63
"2168","Бутурлинский район",1939,1.43443879114816,63
"2169","Вадский район",1939,1.11368610789237,63
"2170","Варнавинский район",1939,1.30024645194187,63
"2171","Вачский район",1939,1.61345691726742,63
"2172","Ветлужский район",1939,1.36832540488535,63
"2173","Вознесенский район",1939,1.24479219591505,63
"2174","Володарский район",1939,1.13239577907672,63
"2175","Воротынский район",1939,1.72661204462343,63
"2176","Воскресенский район",1939,1.40005600224009,63
"2177","Выксунский район",1939,1.2598906510001,63
"2178","Гагинский район",1939,1.60122251013222,63
"2179","г. Арзамас",1939,1.09792695877003,63
"2180","г. Балахна",1939,1.45133301782616,63
"2181","г. Богородск",1939,1.61685867457511,63
"2182","г. Бор",1939,1.30608275769566,63
"2183","г. Выкса",1939,1.07381896159595,63
